"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
86165200,1,1693,16930019,"086-1652",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","南二条","ミナミ０２ジョウ",,,,,,,,,
86165300,1,1693,16930020,"086-1653",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","南三条","ミナミ０３ジョウ",,,,,,,,,
86165400,1,1693,16930021,"086-1654",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","南四条","ミナミ０４ジョウ",,,,,,,,,
86165500,1,1693,16930022,"086-1655",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","南五条","ミナミ０５ジョウ",,,,,,,,,
86165600,1,1693,16930023,"086-1656",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","南六条","ミナミ０６ジョウ",,,,,,,,,
86165700,1,1693,16930024,"086-1657",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","南七条","ミナミ０７ジョウ",,,,,,,,,
86165800,1,1693,16930025,"086-1658",0,0,"北海道","ホッカイドウ","標津郡標津町","シベツグンシベツチョウ","南八条","ミナミ０８ジョウ",,,,,,,,,
86180000,1,1694,16940000,"086-1800",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ",,"　","（該当なし）",,,,,,,,
86180600,1,1694,16940001,"086-1806",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","相泊","アイドマリ",,,,,,,,,
86184200,1,1694,16940002,"086-1842",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","麻布町","アザブチョウ",,,,,,,,,
86181500,1,1694,16940003,"086-1815",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","海岸町","カイガンチョウ",,,,,,,,,
86184300,1,1694,16940004,"086-1843",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","春日町","カスガチョウ",,,,,,,,,
86180400,1,1694,16940005,"086-1804",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","化石浜","カセキハマ",,,,,,,,,
86181300,1,1694,16940006,"086-1813",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","北浜","キタハマ",,,,,,,,,
86181600,1,1694,16940007,"086-1816",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","共栄町","キョウエイチョウ",,,,,,,,,
86180500,1,1694,16940008,"086-1805",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","崩浜","クズレハマ",,,,,,,,,
86181200,1,1694,16940009,"086-1812",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","昆布浜","コンブハマ",,,,,,,,,
86182300,1,1694,16940010,"086-1823",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","栄町","サカエチョウ",,,,,,,,,
86189200,1,1694,16940010,"086-1892",1,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","栄町","サカエチョウ",,,,,,"羅臼町役場","ラウスチヨウヤクバ","栄町１００番地の８３",
86180100,1,1694,16940011,"086-1801",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","知床岬","シレトコミサキ",,,,,,,,,
86181100,1,1694,16940012,"086-1811",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","瀬石","セセキ",,,,,,,,,
86180200,1,1694,16940013,"086-1802",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","滝ノ下","タキノシタ",,,,,,,,,
86183600,1,1694,16940014,"086-1836",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","知昭町","チショウチョウ",,,,,,,,,
86183100,1,1694,16940015,"086-1831",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","富士見町","フジミチョウ",,,,,,,,,
86180300,1,1694,16940016,"086-1803",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","船泊","フナドマリ",,,,,,,,,
86183200,1,1694,16940017,"086-1832",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","船見町","フナミチョウ",,,,,,,,,
86189300,1,1694,16940017,"086-1893",1,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","船見町","フナミチョウ",,,,,,"羅臼漁業協同組合","ラウスギヨギヨウキヨウドウクミアイ","船見町２番地の１３",
86184400,1,1694,16940018,"086-1844",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","幌萌町","ホロモエチョウ",,,,,"（４０－１、６２３番地）",,,,
86175200,1,1694,16940018,"086-1752",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","幌萌町","ホロモエチョウ",,,,,"（以下を除く　４０－１、６２３番地）",,,,
86183300,1,1694,16940019,"086-1833",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","本町","ホンチョウ",,,,,,,,,
86183500,1,1694,16940020,"086-1835",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","松法町","マツノリチョウ",,,,,,,,,
86181400,1,1694,16940021,"086-1814",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","岬町","ミサキチョウ",,,,,,,,,
86182100,1,1694,16940022,"086-1821",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","緑町","ミドリチョウ",,,,,,,,,
86175100,1,1694,16940023,"086-1751",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","峯浜町","ミネハマチョウ",,,,,,,,,
86184100,1,1694,16940024,"086-1841",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","八木浜町","ヤギハマチョウ",,,,,,,,,
86182200,1,1694,16940025,"086-1822",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","湯ノ沢町","ユノサワチョウ",,,,,,,,,
86183400,1,1694,16940026,"086-1834",0,0,"北海道","ホッカイドウ","目梨郡羅臼町","メナシグンラウスチョウ","礼文町","レブンチョウ",,,,,,,,,
38000000,2,2201,22010000,"038-0000",0,0,"青森県","アオモリケン","青森市","アオモリシ",,"　","（該当なし）",,,,,,,,
30084600,2,2201,22010001,"030-0846",0,0,"青森県","アオモリケン","青森市","アオモリシ","青葉","アオバ",,,,,,,,,
30852000,2,2201,22010001,"030-8520",1,0,"青森県","アオモリケン","青森市","アオモリシ","青葉","アオバ",,,,,,"青森山田高等学校","アオモリヤマダコウトウガツコウ","青葉３丁目１３－４０",
30861000,2,2201,22010001,"030-8610",1,0,"青森県","アオモリケン","青森市","アオモリシ","青葉","アオバ",,,,,,"株式会社　みちのく銀行事務センター","カブシキガイシヤ　ミチノクギンコウジムセンタ－","青葉３丁目９－１２",
30081100,2,2201,22010002,"030-0811",0,0,"青森県","アオモリケン","青森市","アオモリシ","青柳","アオヤギ",,,,,,,,,
30095600,2,2201,22010156,"030-0956",0,0,"青森県","アオモリケン","青森市","アオモリシ","赤坂","アカサカ",,,,,,,,,
30085100,2,2201,22010003,"030-0851",0,0,"青森県","アオモリケン","青森市","アオモリシ","旭町","アサヒチョウ",,,,,,,,,
39350100,2,2201,22010004,"039-3501",0,0,"青森県","アオモリケン","青森市","アオモリシ","浅虫","アサムシ",,,,,,,,,
38005600,2,2201,22010005,"038-0056",0,0,"青森県","アオモリケン","青森市","アオモリシ","飛鳥","アスカ",,,,,,,,,
38005900,2,2201,22010006,"038-0059",0,0,"青森県","アオモリケン","青森市","アオモリシ","油川","アブラカワ",,,,,,,,,
30011100,2,2201,22010007,"030-0111",0,0,"青森県","アオモリケン","青森市","アオモリシ","荒川","アラカワ",,,,,,,,,
30019800,2,2201,22010007,"030-0198",1,0,"青森県","アオモリケン","青森市","アオモリシ","荒川","アラカワ",,,,,,"八甲田ホテル","ハツコウダホテル","荒川南荒川山１－１",
30019700,2,2201,22010007,"030-0197",1,0,"青森県","アオモリケン","青森市","アオモリシ","荒川","アラカワ",,,,,,"酸ヶ湯温泉","スカユオンセン","荒川南荒川山国有林小字酸湯沢５０番地",
30018800,2,2201,22010007,"030-0188",1,0,"青森県","アオモリケン","青森市","アオモリシ","荒川","アラカワ",,,,,,"八甲田ロープウェー　株式会社","ハツコウダロ－プウエ－　カブシキガイシヤ","荒川寒水沢１－１２",
30018400,2,2201,22010007,"030-0184",1,0,"青森県","アオモリケン","青森市","アオモリシ","荒川","アラカワ",,,,,,"青森県立図書館","アオモリケンリツトシヨカン","荒川藤戸１１９－７",
30018100,2,2201,22010007,"030-0181",1,0,"青森県","アオモリケン","青森市","アオモリシ","荒川","アラカワ",,,,,,"青森朝日放送　株式会社","アオモリアサヒホウソウ　カブシキガイシヤ","荒川柴田１２５－１",
38000300,2,2201,22010008,"038-0003",0,0,"青森県","アオモリケン","青森市","アオモリシ","石江","イシエ",,,,,,,,,
38856000,2,2201,22010008,"038-8560",1,0,"青森県","アオモリケン","青森市","アオモリシ","石江","イシエ",,,,,,"青森ヤクルト販売　株式会社","アオモリヤクルトハンバイ　カブシキガイシヤ","石江岡部６９番地",
38858500,2,2201,22010008,"038-8585",1,0,"青森県","アオモリケン","青森市","アオモリシ","石江","イシエ",,,,,,"青森県　視覚障害者情報センター","アオモリケン　シカクシヨウガイシヤジヨウホウセンタ－","石江江渡５－１青森福祉庁舎３階",
30092200,2,2201,22010009,"030-0922",0,0,"青森県","アオモリケン","青森市","アオモリシ","泉野","イズミノ",,,,,,,,,
38004300,2,2201,22010010,"038-0043",0,0,"青森県","アオモリケン","青森市","アオモリシ","岩渡","イワタリ",,,,,,,,,
30013600,2,2201,22010011,"030-0136",0,0,"青森県","アオモリケン","青森市","アオモリシ","牛館","ウシタテ",,,,,,,,,
30126200,2,2201,22010012,"030-1262",0,0,"青森県","アオモリケン","青森市","アオモリシ","後潟","ウシロガタ",,,,,,,,,
30093200,2,2201,22010013,"030-0932",0,0,"青森県","アオモリケン","青森市","アオモリシ","後萢","ウシロヤチ",,,,,,,,,
38005100,2,2201,22010014,"038-0051",0,0,"青森県","アオモリケン","青森市","アオモリシ","内真部","ウチマンペ",,,,,,,,,
30084200,2,2201,22010015,"030-0842",0,0,"青森県","アオモリケン","青森市","アオモリシ","浦町","ウラマチ",,,,,,,,,
30014100,2,2201,22010016,"030-0141",0,0,"青森県","アオモリケン","青森市","アオモリシ","上野","ウワノ",,,,,,,,,
30015500,2,2201,22010017,"030-0155",0,0,"青森県","アオモリケン","青森市","アオモリシ","大谷","オオタニ",,,,,,,,,
30085200,2,2201,22010018,"030-0852",0,0,"青森県","アオモリケン","青森市","アオモリシ","大野","オオノ",,,,,,,,,
30014400,2,2201,22010019,"030-0144",0,0,"青森県","アオモリケン","青森市","アオモリシ","大別内","オオベツナイ",,,,,,,,,
30012300,2,2201,22010020,"030-0123",0,0,"青森県","アオモリケン","青森市","アオモリシ","大矢沢","オオヤサワ",,,,,,,,,
30091400,2,2201,22010021,"030-0914",0,0,"青森県","アオモリケン","青森市","アオモリシ","岡造道","オカツクリミチ",,,,,,,,,
38004100,2,2201,22010022,"038-0041",0,0,"青森県","アオモリケン","青森市","アオモリシ","岡町","オカマチ",,,,,,,,,
38000200,2,2201,22010023,"038-0002",0,0,"青森県","アオモリケン","青森市","アオモリシ","沖館","オキダテ",,,,,,,,,
38005400,2,2201,22010024,"038-0054",0,0,"青森県","アオモリケン","青森市","アオモリシ","奥内","オクナイ",,,,,,,,,
30084100,2,2201,22010025,"030-0841",0,0,"青森県","アオモリケン","青森市","アオモリシ","奥野","オクノ",,,,,,,,,
30014300,2,2201,22010026,"030-0143",0,0,"青森県","アオモリケン","青森市","アオモリシ","小畑沢","オバタケザワ",,,,,,,,,
30013700,2,2201,22010027,"030-0137",0,0,"青森県","アオモリケン","青森市","アオモリシ","卸町","オロシマチ",,,,,,,,,
30018500,2,2201,22010027,"030-0185",1,0,"青森県","アオモリケン","青森市","アオモリシ","卸町","オロシマチ",,,,,,"青森魚類　株式会社","アオモリギヨルイ　カブシキガイシヤ","卸町１－１",
30018300,2,2201,22010027,"030-0183",1,0,"青森県","アオモリケン","青森市","アオモリシ","卸町","オロシマチ",,,,,,"中水青森中央水産　株式会社","チユウスイアオモリチユウオウスイサン　カブシキガイシヤ","卸町１－１",
30082100,2,2201,22010028,"030-0821",0,0,"青森県","アオモリケン","青森市","アオモリシ","勝田","カッタ",,,,,,,,,
30862200,2,2201,22010028,"030-8622",1,0,"青森県","アオモリケン","青森市","アオモリシ","勝田","カッタ",,,,,,"株式会社　みちのく銀行","カブシキカイシヤ　ミチノクギンコウ","勝田１丁目３－１",
30090200,2,2201,22010029,"030-0902",0,0,"青森県","アオモリケン","青森市","アオモリシ","合浦","ガッポ",,,,,,,,,
30084400,2,2201,22010030,"030-0844",0,0,"青森県","アオモリケン","青森市","アオモリシ","桂木","カツラギ",,,,,,,,,
30085300,2,2201,22010031,"030-0853",0,0,"青森県","アオモリケン","青森市","アオモリシ","金沢","カナザワ",,,,,,,,,
30014500,2,2201,22010032,"030-0145",0,0,"青森県","アオモリケン","青森市","アオモリシ","金浜","カネハマ",,,,,,,,,
30085500,2,2201,22010033,"030-0855",0,0,"青森県","アオモリケン","青森市","アオモリシ","北金沢","キタカナザワ",,,,,,,,,
39350200,2,2201,22010034,"039-3502",0,0,"青森県","アオモリケン","青森市","アオモリシ","久栗坂","クグリザカ",,,,,,,,,
